state,county,2016,2017,2018,2019,2020,2021
  North Dakota,Burleigh County,283.0,125985.15,287.89,283238.0,281853.0,282863.0
  North Dakota,Morton County,283.0,98944.8,287.89,207749.0,213566.0,214331.0
  North Dakota,Cass County,233.85,110509.09,247.31,235966.0,249804.0,250921.0
  North Dakota,Adams County,286.33,72744.52,295.45,156403.0,123990.0,123716.0
  North Dakota,Barnes County,286.33,56336.38,295.45,124870.0,144655.0,144335.0
  North Dakota,Benson County,286.33,36761.99,295.45,77361.0,79898.0,79721.0
  North Dakota,Billings County,286.33,83798.11,295.45,190879.0,203989.0,203539.0
  North Dakota,Bottineau County,286.33,67390.48,295.45,157034.0,153555.0,153216.0
  North Dakota,Bowman County,286.33,77868.21,295.45,156929.0,152020.0,151684.0
  North Dakota,Burke County,286.33,63533.19,295.45,120350.0,117033.0,116775.0
  North Dakota,Cavalier County,286.33,50060.95,295.45,103638.0,106905.0,106669.0
  North Dakota,Dickey County,286.33,53112.54,295.45,110680.0,120818.0,120551.0
  North Dakota,Divide County,286.33,57948.3,295.45,167439.0,154680.0,154338.0
  North Dakota,Dunn County,286.33,84431.57,295.45,198762.0,196931.0,196496.0
  North Dakota,Eddy County,286.33,39583.23,295.45,87766.0,89719.0,89520.0
  North Dakota,Emmons County,286.33,46146.07,295.45,106896.0,99233.0,99013.0
  North Dakota,Foster County,286.33,55588.26,295.45,134330.0,146803.0,146479.0
  North Dakota,Golden Valley County,286.33,61748.0,295.45,126131.0,118874.0,118612.0
  North Dakota,Grant County,286.33,43382.93,295.45,81670.0,83683.0,83498.0
  North Dakota,Griggs County,286.33,48276.27,295.45,103218.0,99846.0,99626.0
  North Dakota,Hettinger County,286.33,55242.74,295.45,116672.0,113759.0,113508.0
  North Dakota,Kidder County,286.33,50579.23,295.45,110260.0,117033.0,116775.0
  North Dakota,LaMoure County,286.33,49197.66,295.45,108473.0,110179.0,109935.0
  North Dakota,Logan County,286.33,41022.38,295.45,88607.0,88798.0,88602.0
  North Dakota,McHenry County,286.33,62151.11,295.45,129495.0,119795.0,119531.0
  North Dakota,McIntosh County,286.33,36301.29,295.45,80514.0,78875.0,78700.0
  North Dakota,McKenzie County,286.33,114368.51,295.45,222727.0,244092.0,243552.0
  North Dakota,McLean County,286.33,75277.32,295.45,171329.0,178414.0,178020.0
  North Dakota,Mercer County,286.33,78789.6,295.45,184152.0,181892.0,181490.0
  North Dakota,Mountrail County,286.33,76313.88,295.45,176479.0,169514.0,169139.0
  North Dakota,Nelson County,286.33,42288.78,295.45,89553.0,86240.0,86050.0
  North Dakota,Oliver County,286.33,69405.0,295.45,186675.0,194987.0,194556.0
  North Dakota,Pembina County,286.33,44418.98,295.45,94283.0,95447.0,95237.0
  North Dakota,Pierce County,286.33,56509.14,295.45,120666.0,131560.0,131269.0
  North Dakota,Ramsey County,286.33,59100.03,295.45,159872.0,168491.0,168119.0
  North Dakota,Ransom County,286.33,59790.56,295.45,129495.0,124501.0,124226.0
  North Dakota,Renville County,286.33,68081.01,295.45,147574.0,137800.0,137496.0
  North Dakota,Richland County,286.33,58869.68,295.45,130651.0,130844.0,130555.0
  North Dakota,Rolette County,286.33,39871.16,295.45,85559.0,85933.0,85744.0
  North Dakota,Sargent County,286.33,44994.85,295.45,110785.0,112736.0,112487.0
  North Dakota,Sheridan County,286.33,40216.17,295.45,87661.0,86343.0,86152.0
  North Dakota,Sioux County,286.33,38258.73,295.45,87241.0,85729.0,85539.0
  North Dakota,Slope County,286.33,58351.4,295.45,94073.0,104143.0,103913.0
  North Dakota,Stark County,286.33,118859.26,295.45,250266.0,244501.0,243961.0
  North Dakota,Steele County,286.33,43267.76,295.45,82301.0,87263.0,87071.0
  North Dakota,Stutsman County,286.33,64166.13,295.45,153565.0,159079.0,158728.0
  North Dakota,Towner County,286.33,40676.86,295.45,77886.0,71816.0,71657.0
  North Dakota,Traill County,286.33,60942.3,295.45,146523.0,154066.0,153726.0
  North Dakota,Walsh County,286.33,43555.69,295.45,89974.0,93197.0,92991.0
  North Dakota,Ward County,286.33,109694.81,295.45,214844.0,225575.0,225077.0
  North Dakota,Wells County,286.33,42576.72,295.45,102902.0,96982.0,96768.0
  North Dakota,Williams County,286.33,116096.11,295.45,269080.0,253094.0,252535.0
  North Dakota,Grand Forks County,234.19,104232.05,241.62,216747.0,218053.0,219265.0
  Ohio,Washington County,173.09,65278.89,176.49,133480.0,139981.0,143855.0
  Ohio,Clark County,143.25,55685.14,154.68,125854.0,128529.0,129179.0
  Ohio,Allen County,160.09,62033.14,170.78,125279.0,137336.0,140466.0
  Ohio,Lawrence County,173.98,52157.56,177.21,110371.0,111327.0,113317.0
  Ohio,Carroll County,150.43,62605.26,163.94,130770.0,135270.0,137110.0
  Ohio,Stark County,150.43,67055.26,163.94,144702.0,154625.0,156728.0
  Ohio,Adams County,164.6,49239.91,178.63,105448.0,112802.0,114378.0
  Ohio,Ashland County,164.6,67638.89,178.63,131441.0,137547.0,139470.0
  Ohio,Ashtabula County,164.6,57624.95,178.63,118602.0,137333.0,139253.0
  Ohio,Athens County,164.6,66849.26,178.63,124601.0,155758.0,157936.0
  Ohio,Auglaize County,164.6,74629.41,178.63,151331.0,157794.0,159999.0
  Ohio,Champaign County,164.6,68981.22,178.63,132809.0,142261.0,144249.0
  Ohio,Clinton County,164.6,67191.62,178.63,131862.0,137547.0,139470.0
  Ohio,Columbiana County,164.6,58751.31,178.63,108289.0,124371.0,126110.0
  Ohio,Coshocton County,164.6,54049.35,178.63,105237.0,106267.0,107753.0
  Ohio,Crawford County,164.6,48569.0,178.63,91767.0,94698.0,96021.0
  Ohio,Darke County,164.6,61543.43,178.63,120917.0,132084.0,133930.0
  Ohio,Defiance County,164.6,60984.08,178.63,123864.0,128442.0,130237.0
  Ohio,Fayette County,164.6,60145.32,178.63,118602.0,121586.0,123285.0
  Ohio,Gallia County,164.6,53154.8,178.63,111762.0,118051.0,119701.0
  Ohio,Guernsey County,164.6,53546.29,178.63,112183.0,122871.0,124589.0
  Ohio,Hancock County,164.6,75697.44,178.63,160908.0,174291.0,176727.0
  Ohio,Hardin County,164.6,52651.24,178.63,103553.0,112802.0,114378.0
  Ohio,Harrison County,164.6,47841.81,178.63,94503.0,99304.0,100692.0
  Ohio,Henry County,164.6,62158.55,178.63,128284.0,134119.0,135994.0
  Ohio,Highland County,164.6,57964.24,178.63,117550.0,125764.0,127522.0
  Ohio,Hocking County,164.6,61934.4,178.63,133335.0,142261.0,144249.0
  Ohio,Holmes County,164.6,90176.41,178.63,211211.0,223568.0,226693.0
  Ohio,Huron County,164.6,65010.54,178.63,127126.0,133477.0,135342.0
  Ohio,Jackson County,164.6,51085.28,178.63,99554.0,104339.0,105797.0
  Ohio,Knox County,164.6,74182.14,178.63,155646.0,166578.0,168906.0
  Ohio,Logan County,164.6,66855.91,178.63,135861.0,141297.0,143272.0
  Ohio,Marion County,164.6,49313.09,178.63,116497.0,126621.0,128391.0
  Ohio,Meigs County,164.6,47562.39,178.63,97765.0,101768.0,103190.0
  Ohio,Mercer County,164.6,72895.6,178.63,151647.0,164757.0,167060.0
  Ohio,Monroe County,164.6,51644.63,178.63,110183.0,117837.0,119484.0
  Ohio,Morgan County,164.6,49463.54,178.63,101554.0,107017.0,108513.0
  Ohio,Muskingum County,164.6,62451.78,178.63,126285.0,141082.0,143055.0
  Ohio,Noble County,164.6,48792.64,178.63,103553.0,107660.0,109165.0
  Ohio,Paulding County,164.6,51476.77,178.63,99239.0,103910.0,105363.0
  Ohio,Perry County,164.6,51420.99,178.63,113235.0,122229.0,123937.0
  Ohio,Pike County,164.6,53210.59,178.63,112078.0,125442.0,127196.0
  Ohio,Putnam County,164.6,77761.33,178.63,159539.0,166899.0,169232.0
  Ohio,Ross County,164.6,62934.37,178.63,149542.0,136690.0,138601.0
  Ohio,Sandusky County,164.6,61654.99,178.63,119023.0,123621.0,125349.0
  Ohio,Scioto County,164.6,48079.26,178.63,104921.0,123300.0,125023.0
  Ohio,Seneca County,164.6,54272.98,178.63,107131.0,114087.0,115682.0
  Ohio,Shelby County,164.6,72784.04,178.63,146385.0,155973.0,158153.0
  Ohio,Tuscarawas County,164.6,67170.64,178.63,148490.0,156508.0,158696.0
  Ohio,Van Wert County,164.6,53657.86,178.63,107763.0,112373.0,113944.0
  Ohio,Vinton County,164.6,45381.31,178.63,95345.0,98019.0,99389.0
  Ohio,Wayne County,164.6,74464.12,178.63,163959.0,172577.0,174989.0
  Ohio,Williams County,164.6,53657.86,178.63,103448.0,112909.0,114487.0
  Ohio,Wyandot County,164.6,59473.91,178.63,121865.0,130906.0,132735.0
  Ohio,Richland County,137.16,55303.14,151.32,124427.0,126597.0,130487.0
  Ohio,Greene County,130.77,86384.09,147.49,196073.0,203671.0,207547.0
  Ohio,Miami County,130.77,78507.6,147.49,171324.0,175279.0,178615.0
  Ohio,Montgomery County,130.77,60434.78,147.49,134307.0,134888.0,137455.0
  Ohio,Preble County,130.77,62711.32,147.49,127266.0,134031.0,136581.0
  Ohio,Jefferson County,178.74,50878.85,183.58,97465.0,105371.0,105753.0
  Ohio,Fulton County,142.39,72791.49,154.2,144093.0,146981.0,149206.0
  Ohio,Lucas County,142.39,57109.76,154.2,124004.0,132092.0,134091.0
  Ohio,Ottawa County,142.39,78014.0,154.2,156083.0,161658.0,164105.0
  Ohio,Wood County,142.39,84311.56,154.2,176067.0,183886.0,186669.0
  Ohio,Brown County,156.89,65257.13,175.25,130658.0,141157.0,144079.0
  Ohio,Butler County,156.89,90244.57,175.25,190267.0,206404.0,210677.0
  Ohio,Clermont County,156.89,90189.93,175.25,179562.0,207151.0,211439.0
  Ohio,Hamilton County,156.89,78864.36,175.25,170117.0,183696.0,187498.0
  Ohio,Warren County,156.89,112785.4,175.25,249246.0,266855.0,272379.0
  Ohio,Cuyahoga County,138.08,67842.67,151.78,147290.0,153514.0,155720.0
  Ohio,Geauga County,138.08,118999.38,151.78,260166.0,278493.0,282494.0
  Ohio,Lake County,138.08,82280.01,151.78,170056.0,175935.0,178463.0
  Ohio,Lorain County,138.08,78411.7,151.78,166138.0,175935.0,178463.0
  Ohio,Medina County,138.08,101021.02,151.78,221094.0,224639.0,227867.0
  Ohio,Delaware County,169.63,163631.27,195.56,337455.0,363476.0,370741.0
  Ohio,Fairfield County,169.63,96333.46,195.56,202790.0,228217.0,232778.0
  Ohio,Franklin County,169.63,90887.71,195.56,196673.0,218471.0,222838.0
  Ohio,Licking County,169.63,90314.27,195.56,199204.0,207976.0,212133.0
  Ohio,Madison County,169.63,92468.23,195.56,171048.0,178311.0,181875.0
  Ohio,Morrow County,169.63,82313.85,195.56,152804.0,163639.0,166910.0
  Ohio,Pickaway County,169.63,91539.79,195.56,166408.0,174884.0,178380.0
  Ohio,Union County,169.63,106090.31,195.56,207219.0,218257.0,222620.0
  Ohio,Belmont County,181.54,48266.81,195.48,98722.0,108706.0,110011.0
  Ohio,Portage County,143.4,89436.71,156.47,178066.0,172034.0,174072.0
  Ohio,Summit County,143.4,75144.78,156.47,162745.0,166271.0,168241.0
  Ohio,Mahoning County,147.48,53780.59,157.73,119092.0,116511.0,118223.0
  Ohio,Trumbull County,147.48,53888.43,157.73,109436.0,107024.0,108596.0
  Oklahoma,Canadian County,201.69,83249.17,217.23,173841.0,176385.0,179724.0
  Oklahoma,Cleveland County,201.69,83142.88,217.23,180209.0,180986.0,184411.0
  Oklahoma,Grady County,201.69,63742.69,217.23,133512.0,140418.0,143076.0
  Oklahoma,Lincoln County,201.69,57218.49,217.23,114302.0,115848.0,118040.0
  Oklahoma,Logan County,201.69,81884.73,217.23,170551.0,177222.0,180576.0
  Oklahoma,McClain County,201.69,87436.07,217.23,182225.0,185586.0,189099.0
  Oklahoma,Oklahoma County,201.69,75894.0,217.23,166412.0,171889.0,175143.0
  Oklahoma,Adair County,194.19,42606.36,202.05,87632.0,91389.0,92436.0
  Oklahoma,Alfalfa County,194.19,35947.11,202.05,82805.0,89406.0,90432.0
  Oklahoma,Atoka County,194.19,47489.67,202.05,103689.0,107350.0,108581.0
  Oklahoma,Beaver County,194.19,49653.65,202.05,106838.0,105577.0,106787.0
  Oklahoma,Beckham County,194.19,68021.77,202.05,126043.0,133953.0,135489.0
  Oklahoma,Blaine County,194.19,43327.52,202.05,87002.0,88780.0,89798.0
  Oklahoma,Bryan County,194.19,50097.63,202.05,113030.0,122477.0,123882.0
  Oklahoma,Caddo County,194.19,43605.2,202.05,86583.0,88572.0,89587.0
  Oklahoma,Carter County,194.19,53926.68,202.05,117962.0,117887.0,119239.0
  Oklahoma,Cherokee County,194.19,60086.51,202.05,121636.0,123103.0,124515.0
  Oklahoma,Choctaw County,194.19,44992.58,202.05,100226.0,100986.0,102144.0
  Oklahoma,Cimarron County,194.19,33116.9,202.05,58561.0,58944.0,59619.0
  Oklahoma,Coal County,194.19,44548.6,202.05,89101.0,87424.0,88427.0
  Oklahoma,Cotton County,194.19,44437.73,202.05,79131.0,80017.0,80935.0
  Oklahoma,Craig County,194.19,50375.32,202.05,109881.0,113714.0,115018.0
  Oklahoma,Custer County,194.19,66134.96,202.05,142205.0,148663.0,150367.0
  Oklahoma,Delaware County,194.19,60585.93,202.05,120586.0,122999.0,124409.0
  Oklahoma,Dewey County,194.19,46823.44,202.05,98337.0,101925.0,103094.0
  Oklahoma,Ellis County,194.19,45492.0,202.05,88892.0,93684.0,94758.0
  Oklahoma,Garfield County,194.19,53871.24,202.05,112085.0,117470.0,118817.0
  Oklahoma,Garvin County,194.19,48932.49,202.05,99911.0,102760.0,103938.0
  Oklahoma,Grant County,194.19,40719.56,202.05,82385.0,84503.0,85472.0
  Oklahoma,Greer County,194.19,34282.55,202.05,75248.0,79808.0,80724.0
  Oklahoma,Harmon County,194.19,28566.71,202.05,65698.0,69376.0,70171.0
  Oklahoma,Harper County,194.19,41218.97,202.05,83434.0,80539.0,81462.0
  Oklahoma,Haskell County,194.19,44548.6,202.05,94034.0,100256.0,101406.0
  Oklahoma,Hughes County,194.19,37612.18,202.05,74304.0,76261.0,77136.0
  Oklahoma,Jackson County,194.19,50208.5,202.05,103899.0,111106.0,112380.0
  Oklahoma,Jefferson County,194.19,31507.78,202.05,65593.0,69272.0,70066.0
  Oklahoma,Johnston County,194.19,43494.33,202.05,83014.0,84294.0,85261.0
  Oklahoma,Kay County,194.19,43826.93,202.05,93194.0,96083.0,97185.0
  Oklahoma,Kingfisher County,194.19,67854.96,202.05,147453.0,150958.0,152689.0
  Oklahoma,Kiowa County,194.19,33560.89,202.05,65173.0,65620.0,66373.0
  Oklahoma,Latimer County,194.19,44770.34,202.05,90466.0,90763.0,91803.0
  Oklahoma,Love County,194.19,49487.35,202.05,111665.0,116531.0,117867.0
  Oklahoma,McCurtain County,194.19,40997.24,202.05,85638.0,86903.0,87899.0
  Oklahoma,McIntosh County,194.19,50097.63,202.05,100751.0,105264.0,106471.0
  Oklahoma,Major County,194.19,49653.65,202.05,99386.0,106203.0,107420.0
  Oklahoma,Marshall County,194.19,47655.98,202.05,92355.0,93579.0,94652.0
  Oklahoma,Mayes County,194.19,57811.16,202.05,115339.0,117678.0,119028.0
  Oklahoma,Murray County,194.19,49209.67,202.05,125938.0,132492.0,134012.0
  Oklahoma,Muskogee County,194.19,51665.06,202.05,118697.0,100673.0,101828.0
  Oklahoma,Noble County,194.19,48654.81,202.05,100541.0,107976.0,109214.0
  Oklahoma,Nowata County,194.19,42439.55,202.05,87632.0,91493.0,92542.0
  Oklahoma,Okfuskee County,194.19,42495.49,202.05,79656.0,84920.0,85894.0
  Oklahoma,Ottawa County,194.19,45935.99,202.05,89311.0,90032.0,91065.0
  Oklahoma,Payne County,194.19,81823.92,202.05,170961.0,176726.0,178753.0
  Oklahoma,Pittsburg County,194.19,52539.29,202.05,107258.0,111419.0,112696.0
  Oklahoma,Pontotoc County,194.19,59919.7,202.05,131921.0,134892.0,136439.0
  Oklahoma,Pottawatomie County,194.19,55461.04,202.05,132655.0,139691.0,141293.0
  Oklahoma,Pushmataha County,194.19,40386.44,202.05,82385.0,83981.0,84944.0
  Oklahoma,Roger Mills County,194.19,47878.22,202.05,119012.0,114340.0,115651.0
  Oklahoma,Seminole County,194.19,38499.64,202.05,76508.0,77618.0,78508.0
  Oklahoma,Stephens County,194.19,54703.78,202.05,110721.0,112358.0,113646.0
  Oklahoma,Texas County,194.19,51540.46,202.05,111141.0,120078.0,121455.0
  Oklahoma,Tillman County,194.19,31507.78,202.05,55728.0,59256.0,59936.0
  Oklahoma,Washington County,194.19,61861.94,202.05,122895.0,125816.0,127258.0
  Oklahoma,Washita County,194.19,43161.21,202.05,86688.0,88363.0,89376.0
  Oklahoma,Woods County,194.19,49043.36,202.05,103270.0,111628.0,112907.0
  Oklahoma,Woodward County,194.19,64137.29,202.05,125414.0,130197.0,131690.0
  Oklahoma,Creek County,184.18,58543.46,198.14,133894.0,140769.0,144010.0
  Oklahoma,Okmulgee County,184.18,44734.63,198.14,87221.0,89248.0,91302.0
  Oklahoma,Osage County,184.18,56744.72,198.14,119744.0,123944.0,126797.0
  Oklahoma,Pawnee County,184.18,48303.88,198.14,96619.0,97086.0,99321.0
  Oklahoma,Rogers County,184.18,83661.15,198.14,176026.0,175779.0,179825.0
  Oklahoma,Tulsa County,184.18,78968.21,198.14,169796.0,174733.0,178756.0
  Oklahoma,Wagoner County,184.18,81207.91,198.14,173915.0,173061.0,177046.0
  Oklahoma,Comanche County,150.66,60209.11,154.23,111423.0,139068.0,144761.0
  Oklahoma,Le Flore County,167.1,43144.78,179.58,91936.0,94540.0,95975.0
  Oklahoma,Sequoyah County,167.1,47366.01,179.58,98384.0,102392.0,103947.0
  Oregon,Jackson County,229.77,142960.35,267.8,307777.0,340198.0,353134.0
  Oregon,Deschutes County,275.89,192575.73,330.49,436808.0,444964.0,466814.0
  Oregon,Lane County,211.18,136766.89,252.62,301397.0,314940.0,328352.0
  Oregon,Baker County,210.51,90489.0,242.89,170631.0,187223.0,192115.0
  Oregon,Clatsop County,210.51,152077.49,242.89,284315.0,307063.0,315087.0
  Oregon,Coos County,210.51,105223.58,242.89,199688.0,214263.0,219862.0
  Oregon,Crook County,210.51,103004.01,242.89,225882.0,266179.0,273135.0
  Oregon,Curry County,210.51,134630.85,242.89,266711.0,287054.0,294555.0
  Oregon,Douglas County,210.51,98075.55,242.89,229488.0,236435.0,242614.0
  Oregon,Gilliam County,210.51,72795.34,242.89,119728.0,125356.0,128632.0
  Oregon,Grant County,210.51,88269.95,242.89,151755.0,156614.0,160707.0
  Oregon,Harney County,210.51,62993.44,242.89,124712.0,131197.0,134625.0
  Oregon,Hood River County,210.51,198191.88,242.89,376576.0,404081.0,414641.0
  Oregon,Jefferson County,210.51,92030.43,242.89,216444.0,242925.0,249273.0
  Oregon,Josephine County,210.51,133892.41,242.89,298207.0,317014.0,325298.0
  Oregon,Klamath County,210.51,86864.47,242.89,179751.0,201500.0,206765.0
  Oregon,Lake County,210.51,79700.57,242.89,132878.0,158777.0,162926.0
  Oregon,Lincoln County,210.51,135185.75,242.89,247516.0,271695.0,278795.0
  Oregon,Linn County,210.51,101467.34,242.89,269680.0,278184.0,285454.0
  Oregon,Malheur County,210.51,78405.64,242.89,143695.0,146988.0,150829.0
  Oregon,Morrow County,210.51,75200.06,242.89,141998.0,149367.0,153271.0
  Oregon,Sherman County,210.51,86728.52,242.89,157269.0,172838.0,177354.0
  Oregon,Tillamook County,210.51,137528.05,242.89,254939.0,275048.0,282235.0
  Oregon,Umatilla County,210.51,93533.78,242.89,197143.0,215885.0,221527.0
  Oregon,Union County,210.51,100723.07,242.89,192795.0,200526.0,205767.0
  Oregon,Wallowa County,210.51,126184.72,242.89,241471.0,258608.0,265366.0
  Oregon,Wasco County,210.51,107874.8,242.89,211778.0,230270.0,236288.0
  Oregon,Wheeler County,210.51,70267.9,242.89,152179.0,167971.0,172360.0
  Oregon,Marion County,207.62,123295.79,260.74,287511.0,308419.0,319822.0
  Oregon,Polk County,207.62,132946.46,260.74,302620.0,354891.0,368012.0
